ID,latitude,longitude,date,grid_id
"43",31.857,-107.379,2003-12-15,"1956"
"44",31.864,-107.404,2003-12-15,"1956"
"48",31.886,-107.329,2003-12-15,"1956"
"49",31.89,-107.582,2003-12-15,"1956"
"50",31.899,-107.355,2003-12-15,"1956"
"51",31.901,-107.495,2003-12-15,"1956"
"53",31.975,-107.387,2003-12-15,"1956"
"54",31.977,-107.437,2003-12-15,"1956"
"74",31.235,-107.14,2004-02-19,"1956"
"75",31.526,-107.396,2004-02-19,"1956"
"77",31.773,-107.578,2004-02-19,"1956"
"82",31.428,-107.338,2004-11-26,"1956"
"90",31.336,-107.026,2005-01-12,"1956"
"91",31.629,-107.293,2005-01-12,"1956"
"92",31.721,-107.586,2005-01-12,"1956"
"98",31.55,-107.245,2005-04-09,"1956"
"138",31.346,-107.277,2005-11-27,"1956"
"139",31.369,-107.066,2005-11-27,"1956"
"140",31.445,-107.132,2005-11-27,"1956"
"163",31.077,-107.486,2006-01-15,"1956"
"166",31.551,-107.699,2006-01-15,"1956"
"167",31.564,-107.355,2006-01-15,"1956"
"168",31.71,-107.571,2006-01-15,"1956"
"194",31.306,-107.446,2006-03-12,"1956"
"196",31.38,-107.086,2006-03-12,"1956"
"197",31.436,-107.054,2006-03-12,"1956"
"2",30.475,-107.318,2001-04-06,"1957"
"3",30.803,-107.262,2001-04-06,"1957"
"10",30.01,-107.718,2003-04-15,"1957"
"72",30.108,-107.551,2004-02-19,"1957"
"73",30.267,-107.682,2004-02-19,"1957"
"96",30.886,-107.099,2005-04-09,"1957"
"111",30.247,-107.043,2005-11-27,"1957"
"123",30.726,-107.471,2005-11-27,"1957"
"129",30.867,-107.459,2005-11-27,"1957"
"131",30.88,-107.431,2005-11-27,"1957"
"132",30.903,-107.462,2005-11-27,"1957"
"133",30.926,-107.474,2005-11-27,"1957"
"134",30.927,-107.42,2005-11-27,"1957"
"135",30.951,-107.477,2005-11-27,"1957"
"174",30.843,-107.21,2006-01-19,"1957"
"186",30.026,-107.624,2006-03-12,"1957"
"187",30.071,-107.187,2006-03-12,"1957"
"188",30.164,-107.241,2006-03-12,"1957"
"190",30.275,-107.587,2006-03-12,"1957"
"211",30.552,-107.276,2008-12-14,"1957"
"1",29.891,-107.574,2001-04-06,"1958"
"9",29.938,-107.243,2003-04-15,"1958"
"185",33.015,-106.297,2006-03-11,"2042"
"8",32.865,-106.275,2002-03-08,"2043"
"21",32.509,-106.114,2003-04-15,"2043"
"63",32.338,-106.939,2003-12-15,"2043"
"64",32.56,-106.134,2003-12-15,"2043"
"65",32.614,-106.096,2003-12-15,"2043"
"66",32.741,-106.247,2003-12-15,"2043"
"67",32.82,-106.36,2003-12-15,"2043"
"68",32.854,-106.159,2003-12-15,"2043"
"69",32.88,-106.37,2003-12-15,"2043"
"70",32.897,-106.152,2003-12-15,"2043"
"71",32.93,-106.41,2003-12-15,"2043"
"154",32.812,-106.326,2005-11-27,"2043"
"155",32.859,-106.359,2005-11-27,"2043"
"156",32.903,-106.332,2005-11-27,"2043"
"157",32.958,-106.316,2005-11-27,"2043"
"169",32.873,-106.235,2006-01-15,"2043"
"170",32.952,-106.362,2006-01-15,"2043"
"171",32.956,-106.317,2006-01-15,"2043"
"172",32.996,-106.378,2006-01-15,"2043"
"175",32.919,-106.343,2006-02-15,"2043"
"184",32.923,-106.323,2006-03-11,"2043"
"216",32.881,-106.367,2009-03-23,"2043"
"6",31.159,-106.862,2002-03-08,"2044"
"41",31.847,-106.837,2003-12-15,"2044"
"46",31.869,-106.787,2003-12-15,"2044"
"80",31.216,-106.916,2004-05-29,"2044"
"86",31.219,-106.803,2005-01-12,"2044"
"87",31.239,-106.923,2005-01-12,"2044"
"88",31.275,-106.951,2005-01-12,"2044"
"89",31.29,-106.893,2005-01-12,"2044"
"100",31.01,-106.843,2005-04-24,"2044"
"101",31.11,-106.745,2005-04-24,"2044"
"137",31.199,-106.905,2005-11-27,"2044"
"146",31.903,-106.176,2005-11-27,"2044"
"147",31.931,-106.172,2005-11-27,"2044"
"148",31.951,-106.146,2005-11-27,"2044"
"149",31.98,-106.173,2005-11-27,"2044"
"164",31.296,-106.927,2006-01-15,"2044"
"193",31.22,-106.897,2006-03-12,"2044"
"195",31.329,-106.989,2006-03-12,"2044"
"204",31.03,-106.782,2008-02-04,"2044"
"205",31.053,-106.784,2008-02-04,"2044"
"213",31.07,-106.754,2008-12-26,"2044"
"214",31.133,-106.748,2008-12-26,"2044"
"11",30.34,-106.729,2003-04-15,"2045"
"12",30.505,-106.789,2003-04-15,"2045"
"13",30.677,-106.928,2003-04-15,"2045"
"14",30.803,-106.954,2003-04-15,"2045"
"15",30.909,-106.987,2003-04-15,"2045"
"81",30.733,-106.922,2004-11-26,"2045"
"83",30.673,-106.657,2005-01-12,"2045"
"84",30.717,-106.995,2005-01-12,"2045"
"85",30.77,-106.594,2005-01-12,"2045"
"93",30.76,-106.992,2005-04-09,"2045"
"94",30.875,-106.923,2005-04-09,"2045"
"95",30.875,-106.923,2005-04-09,"2045"
"97",30.953,-106.819,2005-04-09,"2045"
"99",30.753,-106.976,2005-04-24,"2045"
"106",30.028,-106.187,2005-11-27,"2045"
"107",30.064,-106.203,2005-11-27,"2045"
"108",30.102,-106.22,2005-11-27,"2045"
"109",30.113,-106.206,2005-11-27,"2045"
"110",30.138,-106.18,2005-11-27,"2045"
"112",30.254,-106.814,2005-11-27,"2045"
"113",30.277,-106.804,2005-11-27,"2045"
"114",30.312,-106.752,2005-11-27,"2045"
"115",30.345,-106.755,2005-11-27,"2045"
"116",30.378,-106.733,2005-11-27,"2045"
"117",30.385,-106.598,2005-11-27,"2045"
"118",30.424,-106.62,2005-11-27,"2045"
"119",30.467,-106.811,2005-11-27,"2045"
"120",30.671,-106.899,2005-11-27,"2045"
"121",30.698,-106.998,2005-11-27,"2045"
"122",30.708,-106.949,2005-11-27,"2045"
"124",30.733,-106.983,2005-11-27,"2045"
"125",30.748,-106.975,2005-11-27,"2045"
"126",30.76,-106.961,2005-11-27,"2045"
"127",30.781,-106.963,2005-11-27,"2045"
"128",30.857,-106.916,2005-11-27,"2045"
"130",30.874,-106.697,2005-11-27,"2045"
"136",30.963,-106.8,2005-11-27,"2045"
"161",30.712,-106.954,2006-01-15,"2045"
"162",30.725,-106.851,2006-01-15,"2045"
"173",30.722,-106.962,2006-01-19,"2045"
"176",30.736,-106.893,2006-03-08,"2045"
"177",30.763,-106.939,2006-03-08,"2045"
"178",30.804,-106.884,2006-03-08,"2045"
"179",30.823,-106.891,2006-03-08,"2045"
"180",30.922,-106.813,2006-03-08,"2045"
"189",30.252,-106.755,2006-03-12,"2045"
"191",30.751,-106.641,2006-03-12,"2045"
"192",30.766,-106.814,2006-03-12,"2045"
"198",30.701,-106.923,2008-01-07,"2045"
"199",30.749,-106.957,2008-01-07,"2045"
"200",30.769,-106.943,2008-01-07,"2045"
"201",30.807,-106.883,2008-01-07,"2045"
"203",30.802,-106.904,2008-02-04,"2045"
"208",30.676,-106.503,2008-12-08,"2045"
"209",30.735,-106.548,2008-12-08,"2045"
"210",30.784,-106.558,2008-12-08,"2045"
"212",30.746,-106.572,2008-12-14,"2045"
"215",30.721,-106.899,2009-01-28,"2045"
"102",29.906,-106.181,2005-11-27,"2046"
"103",29.915,-106.147,2005-11-27,"2046"
"104",29.957,-106.177,2005-11-27,"2046"
"105",29.997,-106.172,2005-11-27,"2046"
"5",31.344,-105.318,2001-04-06,"2132"
"31",31.76,-105.447,2003-12-15,"2132"
"34",31.766,-105.397,2003-12-15,"2132"
"45",31.868,-105.09,2003-12-15,"2132"
"47",31.878,-105.077,2003-12-15,"2132"
"52",31.902,-105.062,2003-12-15,"2132"
"141",31.756,-105.157,2005-11-27,"2132"
"143",31.853,-105.174,2005-11-27,"2132"
"144",31.865,-105.076,2005-11-27,"2132"
"145",31.868,-105.132,2005-11-27,"2132"
"160",31.875,-105.062,2006-01-01,"2132"
"24",31.611,-104.894,2003-12-15,"2220"
"27",31.716,-104.872,2003-12-15,"2220"
"35",31.8,-104.977,2003-12-15,"2220"
"142",31.814,-104.972,2005-11-27,"2220"
"158",31.824,-104.955,2006-01-01,"2220"
"159",31.826,-104.955,2006-01-01,"2220"
